material_id,material_name,material_original_price,material_optimized_price,material_type,material_subtype,specialty,procedure_id,procedure_name,procedure_original_cost,procedure_optimized_cost,price_source,surgeon_fullname,surgeon_specific_action
77975,ultrasound cover,20.49,14.49,DISPOSABLE,OTHER_DISPOSABLES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
86295,penfield tray,46.04,46.04,INSTRUMENT,missing,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77984,ultrasound,432.93,432.93,OTHER,DEVICE,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77818,tonsil swabs packs,18.49,18.49,DISPOSABLE,OTHER_DISPOSABLES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77897,6 fraiser sucker,23.31,19.31,DISPOSABLE,OTHER_DISPOSABLES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
86293,doro luna j-arm retractor 1 of 2,49.04,49.04,INSTRUMENT,missing,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77823,2-0 vicryl,57.0,55.0,DISPOSABLE,SUTURES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77921,brain tumour tray,50.04,50.04,INSTRUMENT,missing,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77979,codman strips,23.31,20.31,DISPOSABLE,OTHER_DISPOSABLES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77969,universal screwdriver,37.63,34.63,INSTRUMENT,missing,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77978,large square patties,21.89,12.89,DISPOSABLE,OTHER_DISPOSABLES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
78015,craniotome cutter,20.31,19.31,DISPOSABLE,OTHER_DISPOSABLES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77924,rhoton dissectors,42.7,33.7,INSTRUMENT,missing,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
78042,head bandage,44.87,44.87,DISPOSABLE,WOUNDCARE,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77963,suction device,445.07,445.07,OTHER,DEVICE,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
78095,floseal,7.12,4.12,DISPOSABLE,LIQUIDS_MEDICINES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77971,neuro tubing,16.89,14.89,DISPOSABLE,OTHER_DISPOSABLES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77817,9 fraiser sucker,18.31,18.31,DISPOSABLE,OTHER_DISPOSABLES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
87292,cusa wrench,37.42,34.42,DISPOSABLE,missing,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
86294,doro luna j-arm retractor 2 of 2,48.04,48.04,INSTRUMENT,missing,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
86296,mr d’urso heifetz tumour holding forceps,51.04,50.04,INSTRUMENT,missing,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77923,mercian straight scissors,40.7,38.7,INSTRUMENT,missing,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
78465,codman perforator,18.79,18.79,DISPOSABLE,OTHER_DISPOSABLES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77901,blunt needle,28.31,20.31,DISPOSABLE,OTHER_DISPOSABLES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77852,4 x 4 pack,21.49,19.49,DISPOSABLE,OTHER_DISPOSABLES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
78271,brain lab,449.07,445.07,OTHER,DEVICE,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77812,neuro bipolars,43.7,35.7,INSTRUMENT,missing,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77831,diathermy machine,446.07,446.07,OTHER,DEVICE,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
78026,rubber bands,18.49,18.49,DISPOSABLE,OTHER_DISPOSABLES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
86297,speitzler mallis cable,42.7,38.7,INSTRUMENT,missing,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77821,15 blade,11.99,7.99,DISPOSABLE,OTHER_DISPOSABLES,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
86340,craniofix tray,46.04,46.04,INSTRUMENT,missing,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
77811,neuro set up,34.7,34.7,INSTRUMENT,missing,,52376,Temporal lobectomy (Amygdalohippocampectomy),4840.87,4694.869999999997,historical,unknown,DEFAULT
=======
78312,thyroid tray,129.1,127.1,INSTRUMENT,missing,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
77852,pack 4x4,13.99,7.99,DISPOSABLE,OTHER_DISPOSABLES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
78023,colorado needle,11.99,8.99,DISPOSABLE,OTHER_DISPOSABLES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
77855,suction tubing,8.99,8.99,DISPOSABLE,OTHER_DISPOSABLES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
77943,receivers and gallipots,10.99,7.99,DISPOSABLE,OTHER_DISPOSABLES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
81010,disposable monopolar,14.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
77815,small drapes,6.99,5.99,DISPOSABLE,DRAPING,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
77963,suction device,445.07,445.07,OTHER,DEVICE,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
78064,magnetic mats,131.1,131.1,INSTRUMENT,missing,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
78327,bupivacaine 0.25% with adrenaline,8.25,7.25,DISPOSABLE,LIQUIDS_MEDICINES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
77903,jp drain,9.99,6.99,DISPOSABLE,OTHER_DISPOSABLES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
78505,2-0 polysorb ties,48.74,43.74,DISPOSABLE,SUTURES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
77814,large drapes,2.99,1.99,DISPOSABLE,DRAPING,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
78416,yankauer sucker,11.99,7.99,DISPOSABLE,OTHER_DISPOSABLES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
77820,blade 10,10.99,10.99,DISPOSABLE,OTHER_DISPOSABLES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
78507,medium ligaclips,11.99,7.99,DISPOSABLE,OTHER_DISPOSABLES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
77831,diathermy machine,446.07,446.07,OTHER,DEVICE,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
77899,pledgets/lamis,11.99,6.99,DISPOSABLE,OTHER_DISPOSABLES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
78079,steri-strips,8.99,8.99,DISPOSABLE,OTHER_DISPOSABLES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
77944,light handle,16.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
77821,blade 15,14.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
78502,bone cutters,134.1,126.1,INSTRUMENT,missing,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
78246,soft tissue tray,131.1,129.1,INSTRUMENT,missing,,1,Excision of Thyroglossal Cyst or Sistrunk Procedure,1642.3799999999999,1583.3799999999999,historical,missing missing,DEFAULT
77826,skin clips,44.74,43.74,DISPOSABLE,SUTURES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
78064,magnetic mat,51.72,49.72,INSTRUMENT,missing,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
78033,facial nerve stimulator probe,13.99,9.99,DISPOSABLE,OTHER_DISPOSABLES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77946,marker pen,13.99,9.99,DISPOSABLE,OTHER_DISPOSABLES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77943,receivers and gallipots,10.99,7.99,DISPOSABLE,OTHER_DISPOSABLES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
78264,vicryl ties 3-0,47.74,43.74,DISPOSABLE,SUTURES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77821,15 blade,11.99,7.99,DISPOSABLE,OTHER_DISPOSABLES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77815,small drapes,6.99,5.99,DISPOSABLE,DRAPING,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77940,fluroscope drape,39.27,39.27,DISPOSABLE,DRAPING,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
78267,artiss solution,27.15,27.15,DISPOSABLE,LIQUIDS_MEDICINES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
81024,blue fish hook,11.99,8.99,DISPOSABLE,OTHER_DISPOSABLES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77963,suction device,445.07,445.07,OTHER,DEVICE,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77942,sharps box,11.99,6.99,DISPOSABLE,OTHER_DISPOSABLES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77814,large drapes,2.99,1.99,DISPOSABLE,DRAPING,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
78067,trolley cover,44.27,38.27,DISPOSABLE,DRAPING,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
78266,neurosign n400 nerve stimulator monitor,451.41,446.41,OTHER,DEVICE,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77824,3-0 vicryl undyed,43.74,41.74,DISPOSABLE,SUTURES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77852,4x4 pack,13.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77899,pledgets/lamis,11.99,6.99,DISPOSABLE,OTHER_DISPOSABLES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77820,10 blade,11.99,7.99,DISPOSABLE,OTHER_DISPOSABLES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77944,light handle,16.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
78034,facial nerve needles packs,7.99,7.99,DISPOSABLE,OTHER_DISPOSABLES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
81026,yellow fish hook,13.99,10.99,DISPOSABLE,OTHER_DISPOSABLES,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77831,diathermy machine,446.07,446.07,OTHER,DEVICE,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
78246,soft tissue tray,131.1,129.1,INSTRUMENT,missing,,8,Open Total Parotidectomy,1934.14,1868.14,historical,missing missing,DEFAULT
77922,mercian curved scissors,36.7,33.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78023,colorado needle,11.99,8.99,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,Daniel Holsgrove,ADDED
78017,speitzler mallis forceps,25.31,19.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78021,straight mercian scissors,34.7,33.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78003,small absorbent drapes,6.56,1.56,DISPOSABLE,DRAPING,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77997,budde halo,38.7,38.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78012,proper surgicel,7.77,6.77,DISPOSABLE,LIQUIDS_MEDICINES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78026,elastic bands,23.31,18.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,Jeremy Holland,ADDED
78002,craniotomy drape,1.56,1.56,DISPOSABLE,DRAPING,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78009,brain retractor 12.5mm,23.31,22.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78022,t-bar fenestrated clips,37.7,37.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77991,mr8 electric drill,38.7,33.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77820,blade 10,10.99,10.99,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77995,yasargil aneurysm clips std & mini clips tray,38.7,37.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77852,4x4 pack,13.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78020,papaverine 40mg/1ml,15.77,10.77,DISPOSABLE,LIQUIDS_MEDICINES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77821,blade 15,14.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
81026,yellow fish hook,13.99,10.99,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77817,9 fraiser sucker,18.31,18.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77993,yasargil aneurysm clip appliers & removers,38.7,38.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78006,leggings,2.56,2.56,DISPOSABLE,DRAPING,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77924,rhoton dissectors,42.7,33.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77974,arachnoid knife - straight,20.31,18.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77901,blunt needle,28.31,20.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78015,craniotome cutter,20.31,19.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77816,microscope cover,5.56,5.56,DISPOSABLE,DRAPING,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77969,universal consigned screwdriver,34.7,34.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77812,neuro bipolars,43.7,35.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77977,micro patties,28.31,23.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77811,neuro set up,34.7,34.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78008,brackman sucker,19.31,19.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77898,small square patties,23.31,23.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78444,mr8 drill console,431.18,431.18,OTHER,DEVICE,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77897,6 fraiser sucker,23.31,19.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78362,pds 4-0,62.48,56.48,DISPOSABLE,SUTURES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,Helen Raffaelli,ADDED
77966,mr holland's instruments,42.7,35.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77824,vicryl 3-0,63.48,54.48,DISPOSABLE,SUTURES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
81024,blue fish hook,11.99,8.99,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77963,suction device,445.07,445.07,OTHER,DEVICE,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77978,patties large square,28.31,22.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78046,black chair,9.49,4.49,OTHER,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77823,vicryl 2-0,61.48,56.48,DISPOSABLE,SUTURES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77965,speitzler mallis cable,42.7,38.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77979,codman strips,23.31,20.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78019,verdye 5mg/ml,12.77,5.77,DISPOSABLE,LIQUIDS_MEDICINES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78007,12x12 pack,23.31,23.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78025,curved cairns,37.7,37.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,Jeremy Holland,ADDED
77853,medium long patties,20.31,18.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77992,avm instruments tray 2,42.7,34.7,INSTRUMENT,missing,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77813,spinal pack,8.56,1.56,DISPOSABLE,DRAPING,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
77831,diathermy machine,446.07,446.07,OTHER,DEVICE,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
78024,orange needle,23.31,20.31,DISPOSABLE,OTHER_DISPOSABLES,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,Daniel Holsgrove,ADDED
77830,microscope,434.18,430.18,OTHER,DEVICE,,87,Aneurysm AVF AVM,3049.939999999999,2889.94,historical,missing missing,DEFAULT
